556451 6732972
556730 6735271
557501 7595278
559347 7594182
559350 7592250
568226 6742068
582521 6868920
587529 7423465
598870 6814179
601376 7452053
602948 7379059
604192 7378347
610839 7377701
612146 7010498
612540 7370725
619618 7221633
620685 6827359
626500 7268452
629772 7270709
633688 6998068
637378 6821881
646658 7169511
653463 6984899
655984 7103848
659323 6957242
660090 6950434
669750 6954494
685805 6977355
686507 6923729
696806 6908242
696824 6924797
329654 7037729
334171 7033819
350809 6920279
357901 7056455
370394 6930532
376256 6985186
378876 6840216
384133 6987177
389982 7054933
442949 7626662
478116 6882472
482996 6919875
484310 7574082
484759 6894233
527763 7179808
542891 6732953
545335 7452219
552044 7592970
553332 7593742
553332 7593764
553832 6751932
555338 7594150
556020 7594253
561673 6865632
564897 7402515
573962 6748930
588935 7419366
601730 6863209
613885 6811063
618822 7353984
622424 6828299
622888 7003585
624519 7347751
626541 7263513
626563 7262487
626602 7258635
626618 7257052
626927 7248712
630467 7272003
636764 7291477
651629 6909517
659381 7033107
666128 6865080
666454 6863174
666652 6948316
668332 6893017
690687 6924007
690798 6908832
690889 7028456
693476 7026965
704736 6921165
709243 6924572
710446 6927712
713078 6929959
306555 7615539
316995 7034133
346885 6926055
346930 6925996
362943 6900788
367678 7031105
370315 6981673
384559 6994764
386726 6942234
414267 6980616
427758 6980616
435297 7632386
477776 6881982
481253 6914409
487080 6884699
499609 6928945
505556 6934329
525038 6720560
531430 7028056
533199 6741292
538350 7099669
564227 6740249
566105 6761225
573063 6747790
573262 7076670
580154 7132283
588608 7419339
610596 7375116
613340 7372465
618089 7361289
619724 7356635
620148 7355563
621545 6829138
628611 7056616
652452 6924947
656844 6889410
663558 6947604
671209 7024392
671790 6872401
671800 6891294
675757 6953197
678482 6923108
363284 6902788
377710 6983446
378752 6972981
379805 7043373
452975 6964221
480346 6880796
482188 6912718
493064 6890203
493477 6820000
493491 6820003
502692 7600661
511285 7438590
533415 6741189
567225 6763604
571540 6866923
580520 7018192
582779 6762364
595979 7104357
596045 6996433
621807 7040382
628861 6838215
637196 6853235
658132 6946583
658420 6926606
663117 6872505
663439 6872236
672428 6958937
697704 6923192
698263 6925502
701523 6917441
725681 6992803
337217 7605364
337764 7037923
339231 7036008
350809 6920279
352547 7554061
357275 7031616
395887 7012983
456500 6961767
456506 7663419
456817 7663966
471937 6903030
480405 6900372
486343 6921233
514041 7043582
519852 6882829
537401 6866444
539963 6875821
551772 6742588
561109 6741848
565987 6743588
593592 6877491
603308 6890758
615630 6846500
619938 7251115
623551 7044312
636418 6824880
643381 7043220
643968 6983165
649356 6888272
650529 7064027
656239 6944307
663107 6872446
663120 6872502
664069 6873561
664362 6873950
667610 6868641
668702 6980020
672873 6913819
676017 6930178
690368 6925850
697223 7027302
698364 6929318
701950 6929999
701957 6924825
705913 6930448
334321 6910957
342866 6911343
353658 7082307
361662 6928632
369623 6969354
369667 6925214
370323 6981635
371983 6913474
375678 6991305
378965 6974279
396248 7011027
397141 7011410
398418 7011261
442857 7627445
468917 6904859
483578 6896753
511884 6932474
525038 6720560
530219 6862242
532436 6855931
532516 6862295
555771 6733672
556171 6748946
556870 6729373
559989 6742748
562201 7151391
563346 6844371
565914 6743967
567145 6763844
567225 6763664
575503 6918048
602899 7454643
620771 7342769
623561 6821998
628470 7043643
633296 7224506
643960 6983165
649913 6846552
651464 6908931
651692 6847511
658654 7057570
661516 6936584
661583 6886571
662434 6875606
667740 6898867
667832 6936416
674850 6957574
675922 6990408
676151 6990788
677233 6983713
681533 7004867
681810 7005016
681997 6928697
682028 7005117
696374 6916781
700907 6921144
701592 6921298
706204 6920782
706811 6923069
254668 6998894
341216 7608918
350907 7007811
356928 6909919
358973 6996068
362313 6982734
370134 6994923
375920 6952721
377767 7018381
378193 7369578
382553 6987770
388750 6992317
400489 6930604
413885 6972384
415289 6976766
416096 7003204
416812 6966699
418366 7005815
419145 6964512
419409 7001350
428695 6980174
436703 6949385
455362 6877512
467375 6908964
475606 6888724
475947 6889469
483138 6884444
486356 7653045
490405 6921829
494322 6880318
496620 6880607
498976 6915321
499209 6875951
499649 6928985
505123 7092464
506065 6934720
527766 7214841
537623 6866632
541227 6876650
541497 6872746
567345 6762824
569080 6919654
573227 7138380
573331 7138265
588136 6762784
592632 6812560
599814 6829879
600027 6831176
603771 6873236
604255 6874347
608413 6972073
609079 6876362
609386 6794907
614025 6789591
614804 6858868
614958 6854669
614958 6854669
614958 6854669
615264 6790511
616735 7358920
619223 6813322
621105 6827379
622263 7350994
623003 7259963
624829 7347300
626976 7041359
637061 6853366
641445 7056240
643965 6880399
644093 7097871
647273 7054028
650293 6841654
650978 6909362
651645 6908910
658154 6954114
667337 7003350
669731 7000578
682055 7005180
682366 7029377
683071 6890135
685029 6926155
685872 6905006
690809 6906075
707419 6929371
322706 6869948
332080 7045209
350643 7008769
363728 6944829
364459 6901250
400729 6931993
439257 6952369
439691 6950317
470001 6903902
475965 6889431
494493 6878701
494514 6878818
494815 6921313
498679 6915172
499889 6929745
516824 7688859
532869 7099375
537588 6858824
541404 7205391
545663 7202907
551983 6837364
559586 7444966
559935 6865637
561388 6742548
563148 6738190
563370 6851055
571153 6868383
582859 6761205
596677 6872578
603988 6814719
604041 6990758
614000 7367268
615971 6868470
621764 6829078
627303 7294701
627709 7295216
630258 7334624
631524 6998756
634796 6884973
634827 7186177
641454 6908421
657805 7036864
665105 7012534
666122 6865085
666486 7003925
669524 7006553
681006 7005518
681010 7005513
681555 6905325
684372 6892979
689872 6904585
690413 6938169
699761 6931197
336650 6991771
350581 6904326
357752 7057944
357885 6923477
370128 6994911
373831 6941359
377731 6973726
379685 7510484
398908 7345749
399372 7351058
434417 6953081
435055 6963951
480189 6917387
484098 6890564
491967 6876239
505693 6934098
510751 6916860
529908 6750921
530721 6750449
540093 6872858
555851 6734052
558568 6759945
562122 6865180
566865 6763284
604388 6782812
608896 7379461
613004 7237950
614894 6796617
619528 6901094
620362 6814601
621981 6820179
635944 6886929
636666 6853989
644986 6877718
645156 6877293
654587 6883873
658367 6944860
675757 6953197
705714 6933062
707062 6930382
707760 6926882
347207 6925534
350829 6920364
370136 6994911
370484 6975768
373334 6854929
373934 7049670
374678 7049670
376697 7038764
380348 6935462
384462 7014274
391452 7006145
392256 6931677
437717 6953955
487164 6817616
491249 6880627
521673 7035282
521778 7035272
531974 6864088
533055 6741129
545845 7458833
557589 6761564
558372 7354138
559768 6753068
565147 6741888
565584 6744527
565691 6865792
571113 7155209
571264 7560916
579718 6859624
591739 7437387
596729 7443672
597528 7103590
598166 7103811
598277 7103740
598786 7447557
599804 6866574
613987 7479899
618923 6813722
619339 6901263
626129 7052668
628277 7235907
628700 7226458
632172 7296088
646012 7072622
654729 6888737
663754 6905201
666088 6946405
666341 6946389
666392 6946008
676006 6930222
676952 6929450
682304 6997607
682400 6997819
694212 6908788
695715 6917164
370229 6975824
470810 6903391
470847 6903402
470847 6903402
522406 7094629
536643 6888298
537253 6874004
556011 6728414
556930 6729673
566107 6743448
574690 7075385
610879 7293571
616404 7288264
620162 6796229
630174 7302107
633140 7107991
633265 7295077
642855 7080109
647157 7054358
647990 7078647
648772 6873825
649630 6937449
651642 6949175
654455 6952206
656590 7056767
668552 7049714
690681 6905607
691911 6924849
695603 6983653
704551 6933780
358857 7060220
363473 7069145
363841 6890996
366314 6923212
389057 7515117
389909 6935310
501115 6873441
509406 6742030
521680 6769163
525518 6739770
525618 6739250
533195 6740990
546648 6898446
546674 6745047
554691 6750805
555231 6727294
556449 6867076
556659 6837613
557469 6763744
557789 6753628
560009 6733012
565987 6743488
569605 6872326
571187 6862878
572690 6866160
572821 6864899
594396 6882717
600169 6804483
608386 6792628
620090 6832680
632000 7273782
634603 6985344
643891 6983189
651286 6909296
651499 6908838
658765 6884672
670661 7041642
670661 6995276
671564 6994543
696225 6916887
696693 6916463
704739 6933803
292546 6849069
358310 6890124
363665 7058774
374392 6983255
378428 6917524
388409 7001634
389743 7004438
389792 7003890
406674 6981487
425876 6971347
432765 7239232
498391 6915730
521662 7182157
544170 6779837
545335 7454495
546786 6868836
547314 6740889
556050 6751568
556511 6728974
557249 6750209
557710 6730293
562728 6736311
566566 6865656
567025 6764023
571493 6812119
575916 6836054
585532 6778604
601181 7362849
604861 6859426
607349 7363019
610625 6787490
620060 6900835
621744 6829018
623521 6804825
625191 7251052
633785 6852056
633804 6853361
634197 6851080
639093 6884270
639114 6884206
639136 6884313
639391 6884079
639819 6883643
639916 6883643
640092 6883370
640837 6883632
641582 6879718
642464 6847465
643934 7061432
644885 6992748
644913 6992734
647774 6941924
652050 6951974
652631 6907408
654808 6939766
655316 7055092
658622 6950816
663093 6872537
665267 6871306
665624 6869317
666305 6937632
666839 6865436
679512 6915865
688982 6938798
689754 6940057
693623 6910631
701702 6949286
711935 6929590
256490 6913754
267503 6919233
356396 6897654
361374 6928681
379603 6982681
421468 7010866
473799 6886938
486358 6819330
526788 7183450
532495 6873464
533275 6741050
536537 7099088
537357 6751188
538487 6859396
540149 6868474
551692 6740109
553551 6753168
557839 6858067
572639 7127284
588853 7103485
589317 6768262
591576 6769062
592035 6765463
597051 7549705
604528 6801445
606947 6817578
621623 6833888
621733 6833888
621755 7106178
621884 6823961
623121 6821858
634754 6884696
634938 7223640
640773 6883356
641667 6880569
644615 7052220
644858 6876123
646974 6842353
652026 6950561
654588 6952350
658111 6951136
658944 7013603
659126 7013917
663794 6868688
666622 6869898
672439 6959006
680318 6898658
681600 6896333
686756 6941673
688133 6919249
700802 6929986
706552 6939075
708074 6929074
716638 6940309
230396 6918797
334215 7033766
356778 6900356
364473 7055391
364920 7072974
371105 6994827
375777 7547763
386431 7001740
386620 6951487
401021 6933239
454504 7109387
469980 6903945
474352 6888639
537184 6871162
539887 6850401
540799 6902300
548239 6869480
563188 6737350
572216 6813458
581479 6759725
600823 6868608
618608 7065525
626654 7286506
634289 6849630
634998 6849844
643915 6983181
645693 6862513
651041 7037546
663091 6872540
666065 6946398
666461 6940839
669768 6936159
672298 6958958
674950 6924553
681507 7029492
695675 6984433
703257 6951158
704031 6950147
319743 6938407
322020 6934471
354297 7045060
359338 7031850
360288 6892059
361547 6669942
371065 6994817
372646 6931715
387619 6947978
424626 6981663
424676 6981694
432011 6950850
433648 7637080
438397 7639557
467130 6916408
480268 6900471
480392 6900401
532314 6866028
532455 6716481
532665 7582632
533100 7581898
533155 7590419
533155 7590419
535474 6715302
544260 7590299
558911 6873577
560402 6829135
561109 6733692
582181 6865123
583358 6762784
584369 7341186
589116 6761185
606823 7472545
610045 6798846
655635 7034476
656465 7061559
658622 6927088
659146 7057858
664518 6902675
671550 6872630
671959 7005155
681808 6925592
305254 7077746
347197 6925547
350525 6917752
356359 7026607
359360 7024808
360480 6892166
371118 6994849
376697 7033403
429090 7012260
434943 6977826
465727 6698545
470491 6906922
476715 6889846
476904 6882046
480500 6754505
489873 6920383
531696 6737371
533065 7583662
534964 7583502
539307 6850571
542891 7589649
545807 7087677
553318 7560948
553692 6736411
555971 6733912
557450 6729993
558570 6731213
563068 7170366
563103 7580296
563413 7572389
578698 6813539
581539 6758726
582353 6866100
584347 6863175
589476 6761425
595976 6836375
604228 7254670
605047 6816538
607640 6826706
607825 6875830
608265 6878761
612484 6812000
613270 6877355
614251 7485153
617943 7487513
620162 6820179
620663 7488047
621236 7170822
621252 7170780
621824 6828958
621864 6829018
627419 6864931
641615 6987252
642665 6987339
644285 6940666
646884 7048627
647296 7066771
647338 6938826
647774 6941921
661711 6883730
661729 6883773
662307 6870729
663083 6872545
663671 6873610
665162 6866511
669513 6961132
671030 6921207
672841 6929135
678859 6925344
682071 6925328
685734 6947256
690672 6940804
695332 6914866
696352 6916760
702864 6921271
704906 6919569
705309 6919437
708770 6943487
712482 6977183
716297 6952310
347404 6925669
358498 6931682
358528 6930924
358722 7036296
359967 6981104
364759 7020918
365317 7025531
366125 7027871
366720 7026595
367297 7023647
369302 7017906
369779 7021578
370821 7570313
371129 6992131
382038 7045181
406885 7041923
422834 6982317
470363 6902966
481626 6904165
494558 6817049
496126 6914342
533295 6741289
535334 6741369
536717 6745671
550813 6843936
552087 7574236
553572 6742708
554251 6730913
554951 6726934
556231 6733872
556391 6738550
557490 6729993
558850 6731493
559030 6731693
562754 6847808
564147 6740209
565807 6741849
580879 6759086
591596 6768282
593069 7165894
607186 6876021
613985 6811183
615365 7238290
621744 6828998
621964 6829178
623300 7512441
625443 7271772
651905 6964357
652985 7091659
654639 6951869
654708 6951278
663077 6872548
665093 6899066
668018 7042807
669392 7042001
690372 6928739
707003 6978726
707110 6978393
710603 6978900
710743 6978663
720042 6946502
721163 6996184
356907 6912743
357594 7040529
360872 6932696
371435 6992140
372235 6994963
475606 6883322
475694 6883279
498056 6906749
501707 6820015
502521 6819923
531076 6738331
541301 6889128
545602 6876456
546373 6753967
546689 6775219
551672 6750485
553826 7561813
561169 6741729
567218 6825115
578518 6809621
590513 6806822
595459 6849123
595671 6805423
596234 7443177
602147 7070629
603994 6879064
604301 6874312
606527 6875979
606722 7079790
618734 6836356
619670 6901892
621704 6828958
627931 7267763
629337 7226566
630264 7225430
631211 7226819
658325 7091893
660393 7021669
661737 6883765
664293 6866739
666267 6945866
675449 6955271
702168 6942948
712828 7014720
713196 6976056
347346 6925632
355531 7041699
363368 6983251
372643 6931723
374520 6968557
377120 6977640
379746 7580919
379794 6978852
380307 6980833
382530 6917188
494630 6940201
495977 6913598
538285 6859552
555231 6727314
555371 6727434
557951 6852421
561388 6742448
562154 6858369
562879 6747166
566885 6764363
573600 6812020
574300 6813159
583318 6763124
583736 6855261
591676 6768222
593187 6825972
600129 6804503
603748 7079746
604755 6853243
606169 7071472
606248 7071472
606943 6851139
607122 6876532
614248 6874022
619172 7065403
622284 6829058
645199 6876612
645283 6876654
648857 6873762
651327 7000065
662628 6887640
669588 6960970
670991 6880071
690149 6902926
690431 6902923
699477 6911606
699898 6912026
700298 6912510
715042 6942394
253910 6834161
321238 6795294
353828 7044252
354552 7043784
357395 6901164
358238 6977987
371703 6936721
372358 7045017
388048 7003103
388537 7001549
388601 7001421
389168 7001481
389189 7001992
389451 7001784
427512 7371413
427660 7372626
431099 6858388
433339 7373327
485251 6915514
496403 6916043
516845 6858771
522076 6907479
546173 6866655
549883 6884389
553351 6757286
556431 6733012
559068 6750089
559188 6750049
559349 6749574
562747 6747232
565965 6764223
566705 6763084
566765 6763344
568404 6763844
572723 6764943
573760 6812340
574660 6813080
575319 6811240
575772 6762783
582157 7061618
586515 6811220
587163 7336992
596491 6803124
602855 7063721
604766 7465117
605180 6851639
605964 6858660
608089 6851371
609167 6791511
610839 7146329
614648 6796989
618303 6807304
618443 6807364
621193 6837026
621764 6838335
622004 6829138
622584 6828239
623256 7348994
631548 6851733
631678 7337098
637938 7038807
641454 6858104
645295 7055241
645678 7055241
656930 7026586
656961 6889080
674368 6897245
681226 6890489
682037 6886393
692686 6903070
698502 6918207
704523 6916887
707616 6929387
345872 7008955
355284 7055349
356686 6978674
387207 7037407
428695 6980148
443295 7067373
482284 6902910
495282 6878632
495935 6914278
519412 7568428
532435 6740930
533020 6877186
533553 6875080
537182 6847631
540963 6899489
546713 6753408
549232 6882244
550953 6748386
557549 6751588
563268 6738110
565427 6739010
572333 6818241
573867 7416675
575690 7415903
575791 6870841
578721 7399470
592487 6842033
592719 6831098
597790 6803064
599512 7336189
600169 6804523
602855 7063721
604704 6854918
606187 6800645
612313 6877596
626579 7251306
627855 7339324
631629 6852067
642036 7022035
648285 6951657
661173 6889139
661462 6889358
664501 6898253
669209 7008456
676099 6951268
690564 6902944
706126 7000548
706301 6946252
706764 6999549
714099 6972899
332978 7064737
342856 7004949
353034 6896654
355531 7042422
356411 6980852
357924 6979661
361161 6890975
370404 6930375
374922 6921634
379727 6917396
380163 6919935
392087 6928373
424411 7041029
437049 6989666
457430 6957464
475202 6882748
480381 6871465
480402 6900456
482273 6912665
494057 6878362
524739 6704386
529722 6750829
533543 6875251
543647 6889785
549833 6732192
551073 6871476
553671 6752468
553927 6752313
556750 6732952
558350 6742108
564047 6740169
565746 6763704
580337 7002735
584169 6834012
588359 6834417
591996 6781157
597677 7059532
599370 6870883
600485 6928548
600551 6928548
605867 7069512
606326 6862336
606407 6805583
611625 6788130
614444 6811503
614583 6811401
619640 7065456
625764 7102746
628677 7101125
636902 6853328
645029 6857338
645369 6857551
654506 6952100
656706 6934944
680581 7026525
698472 6974350
699172 6973861
699644 6974002
699793 6973674
711231 6983291
711419 6982949
713281 7007730
263131 6958596
333227 6717674
354908 7498645
361267 6982559
374434 6968961
409182 7041072
435430 6893574
441337 6969915
442844 6858035
461290 6953756
461714 6953837
461738 6953989
461858 6953937
461910 7033234
494403 6872699
494413 6881466
500647 6871720
525138 6740330
529955 6750643
533639 6880639
534085 6860873
539436 6905114
547871 6881258
547990 6881178
552392 6737490
552412 6735151
553352 6740289
553612 6736471
553692 6737850
555270 6769441
561668 6737990
563108 6738070
565847 6743728
566945 6764883
575512 6826412
578894 6824029
579338 6806082
589246 6887361
590976 6781137
592516 6779977
596380 6835461
599912 6873639
608638 6869385
609166 6812020
610077 7071765
611946 6796129
612058 6796027
612824 6812680
617934 6794308
618404 6806052
621681 7254370
624110 7282574
626305 7250233
635958 6846052
640689 6853722
641856 6834217
645593 7056751
647433 6872485
651834 6992537
654877 6991941
658962 6957904
659941 6951582
671730 7005350
672396 6958990
681677 7029258
684373 6909077
699714 7025392
714354 6989952
714619 6938187
723686 6958769
342734 6877921
355651 6899611
356501 6904631
356782 6905571
362371 6983135
364726 6938891
372127 6978219
372132 6978352
378413 6920786
393255 7108015
425198 7036371
428695 6980169
432867 6958273
462841 6945053
464127 6946643
465460 6946787
517381 6712420
517504 6917071
520311 6914093
529467 6858335
530259 6858688
535376 7280369
539110 6892168
540732 6732133
541545 6888928
542092 6869883
548303 6869565
549260 6882219
553411 6753148
553491 6752088
556229 6752228
556231 6733152
559889 6742668
561009 6739869
561009 6741709
561388 6741729
565766 6765683
566386 6743428
567253 6764829
588036 6762664
590082 6820124
603768 6801305
607326 6801345
611906 6795849
612730 7072734
617726 7287673
636598 6847471
655899 6935090
681371 6890344
681837 7008752
689149 6898679
709680 6927600
716832 6981307
333248 6717695
358608 6883805
361283 6982400
363767 6913736
376127 6922124
387324 6978703
396854 6978703
415100 6968007
433314 6982126
469119 7084762
513353 6912003
518796 6855675
521821 6926152
536839 6871130
537437 6747230
537962 6880492
538224 6850824
542645 6877199
547553 6749609
560288 6855877
561768 6740749
562615 6746573
566666 6743408
572869 6766210
589721 6883663
590456 6785995
595450 7067327
603508 6782372
605321 7468785
606204 7071343
611765 6811441
619962 6801187
632148 7139585
638391 6847803
647073 7028450
653441 7048322
671151 6880034
674953 6928944
698525 7020685
702813 6936762
721058 6997258
351971 6910211
357706 6946167
367205 6915636
372095 6978506
372400 6942202
376397 6976049
381090 7066462
396939 6978533
411031 6911656
433135 6982962
481541 6887895
485386 6915448
487768 6896179
492516 6856264
492739 6951965
494339 6920213
494663 6855545
497667 6852497
500938 6809733
502017 6818285
514270 6898838
516164 6921622
517614 7100002
522180 6854490
523079 6733152
523099 6737430
525729 6855843
529739 6936920
532955 6741169
539966 6875819
543496 6875924
547014 6745087
549603 7377745
551908 6723757
558948 6750169
560407 7166707
560949 6741968
561928 6739250
566466 6743328
566546 6743308
568566 7047925
571261 6801724
571803 6767022
571843 6765223
574342 6753608
585477 7117352
592357 6825760
601145 6835184
608233 6850576
611164 6876085
611259 6865789
617782 7361922
621704 6828899
630562 7127735
634491 7120246
648174 6837275
648462 6951080
651616 6909572
651708 6875953
671779 6880151
675809 6908022
676483 6880236
681168 6890315
681559 7021652
682210 7019131
684378 7019904
685841 6892541
693162 6903054
707616 6929387
714552 6990705
716518 6985676
342734 6877921
362218 6931988
366402 6912703
370128 6928928
386846 6981269
398372 7023283
419621 6983078
440694 6989299
490092 6794400
522566 6917965
524861 6862927
531767 6747292
539936 6753687
545119 6813161
550808 6722477
566745 6764523
573260 7150329
581188 7445462
581497 6809561
587620 7388271
588184 7386676
590525 7383933
592567 6881314
593417 7313586
595295 6879086
595826 7055575
596179 7240720
596191 7103825
604804 7465879
609143 6861195
615904 6791091
617743 6802586
618583 6800027
619463 6801846
619922 6796149
620082 6796349
620621 7236336
620832 7235094
620982 6796829
621362 6823498
637698 6902717
639982 7079034
640477 6848967
640526 6849160
643587 7050313
647779 6941919
660582 6959005
661721 6883778
669026 7008693
670513 6885166
672448 7033841
687671 6948459
715978 6974609
303521 6822260
359770 7130747
371818 6971726
373427 6936330
373437 6936336
380922 6995435
394554 6953358
395236 7058208
397438 7487022
428646 6980191
431673 7065922
455500 6965183
497211 6853348
534059 6749229
560809 6733412
562848 6738090
563048 6743028
