583598,6760065,"ilves"
471144,6770898,"ilves"
468405,6768379,"ilves"
542911,6716082,"ilves"
552047,6726815,"ilves"
550248,6724097,"ilves"
544071,6730634,"ilves"
649473,6841614,"susi"
639437,6822301,"ilves"
583778,6761765,"ilves"
475562,6765600,"ilves"
607886,6810881,"ilves"
544571,6717321,"susi"
538017,6756006,"ilves"
535278,6745991,"ilves"
526178,6783651,"ilves"
483617,6705665,"ilves"
609706,6795407,"susi"
600589,6788130,"ilves"
587474,6802504,"susi"
584198,6762384,"ilves"
586797,6760405,"ilves"
545810,6766742,"ilves"
524559,6716102,"ilves"
537717,6745391,"ilves"
632040,6814704,"susi"
631760,6816943,"ilves"
638837,6821582,"susi"
584919,6776319,"ilves"
610085,6813760,"ilves"
637318,6835076,"ilves"
583938,6762924,"ilves"
546310,6734432,"ilves"
528637,6780792,"ilves"
589254,6796406,"susi"
584198,6762684,"ilves"
589316,6761565,"ilves"
603328,6810961,"susi"
473863,6774377,"ilves"
476477,6721680,"ilves"
619482,6813642,"ilves"
578918,6817098,"ilves"
473943,6768639,"ilves"
535114,6765583,"ilves"
640577,6823861,"ilves"
640997,6824820,"susi"
602248,6814279,"susi"
478201,6766160,"ilves"
525558,6720520,"ilves"
542172,6785171,"ilves"
641996,6826220,"susi"
630581,6831877,"ahma"
595031,6796387,"ilves"
617168,6805903,"susi"
641117,6825240,"susi"
642856,6827279,"susi"
638238,6821062,"susi"
472603,6785652,"ilves"
470664,6770878,"ilves"
529657,6721279,"ilves"
547209,6718021,"ilves"
491454,6763263,"ilves"
556670,6734152,"ilves"
587057,6760125,"ilves"
609166,6796966,"ilves"
639537,6822401,"ilves"
532979,6741412,"ilves"
608966,6792988,"ilves"
589536,6760665,"ilves"
638997,6823501,"ilves"
593492,6796047,"ilves"
559389,6733432,"ilves"
647894,6841654,"ilves"
616124,6801447,"ilves"
619263,6801027,"ilves"
465605,6740387,"ilves"
459528,6737868,"ilves"
462767,6770158,"ilves"
524579,6720300,"ilves"
588356,6763044,"ilves"
544511,6784271,"ilves"
636838,6825920,"ilves"
560929,6733552,"ilves"
615864,6801627,"ilves"
618523,6800107,"ilves"
628222,6815764,"ilves"
632560,6817043,"ilves"
528837,6718960,"ilves"
528557,6737751,"ilves"
527737,6738650,"ilves"
542151,6732593,"ilves"
558270,6735871,"ilves"
637898,6821362,"ilves"
467660,6739992,"ilves"
464802,6732775,"ilves"
589617,6781377,"ilves"
648453,6837115,"ilves"
619882,6816860,"ilves"
648334,6836456,"susi"
461648,6770518,"ilves"
506106,6727854,"ilves"
585784,6775668,"ilves"
588214,6797026,"ilves"
524659,6773655,"ilves"
544630,6734832,"ilves"
648174,6836096,"susi"
465986,6771578,"ilves"
589536,6762484,"ilves"
590715,6761565,"ilves"
528657,6783031,"ilves"
603328,6803384,"ilves"
591235,6764783,"ilves"
559589,6733592,"ilves"
569924,6768422,"susi"
627139,6809603,"ilves"
460747,6736429,"ilves"
632960,6819043,"susi"
635699,6820342,"ilves"
548193,6757726,"ilves"
542831,6764983,"ilves"
532516,6775275,"ilves"
478421,6770658,"ilves"
587437,6762864,"ilves"
583198,6760865,"ilves"
583198,6760865,"ilves"
537217,6747250,"ilves"
543651,6731593,"ilves"
499710,6720096,"ilves"
530117,6773635,"ilves"
546150,6715702,"susi"
547709,6721278,"ilves"
546910,6722177,"ilves"
477161,6765860,"ilves"
583878,6760085,"ilves"
610125,6789529,"susi"
651252,6841354,"ilves"
648333,6844292,"ilves"
449452,6757080,"ilves"
585338,6780457,"ilves"
556640,6765305,"ilves"
626839,6807464,"ilves"
628519,6809743,"ilves"
632560,6815284,"susi"
499410,6765602,"ilves"
498711,6779277,"ilves"
476502,6767419,"ilves"
478599,6709404,"ilves"
542571,6729374,"ilves"
541831,6733773,"ilves"
592093,6812160,"susi"
545770,6721540,"ilves"
521180,6716221,"ilves"
489614,6713698,"ilves"
646774,6842733,"ilves"
647894,6842993,"ilves"
621542,6797908,"susi"
525478,6720420,"ilves"
538093,6717861,"ilves"
499550,6720196,"ilves"
533715,6773915,"ilves"
467485,6777355,"ilves"
549249,6723537,"ilves"
648214,6837255,"susi"
465026,6765820,"ilves"
527938,6784591,"ilves"
613145,6788852,"susi"
642896,6827179,"ilves"
646035,6831738,"susi"
583938,6761185,"ilves"
569305,6743388,"ilves"
533395,6719180,"ilves"
530996,6718361,"ilves"
543511,6717681,"ilves"
581147,6773235,"ilves"
530717,6774855,"ilves"
526638,6787829,"ilves"
589196,6761665,"ilves"
580812,6772676,"ilves"
591276,6781337,"ilves"
449292,6757180,"ilves"
583739,6779557,"ilves"
596111,6815259,"ilves"
546290,6735452,"ilves"
546829,6734072,"ilves"
527757,6716801,"susi"
537417,6752348,"ilves"
539296,6750949,"ilves"
535154,6708625,"ilves"
449931,6758800,"ilves"
488514,6716577,"ilves"
491093,6718056,"susi"
624900,6804645,"ilves"
491693,6719216,"ilves"
621582,6799068,"ilves"
533335,6721399,"ilves"
528937,6720600,"ilves"
594392,6794787,"ilves"
547429,6725956,"ilves"
544051,6728435,"ilves"
589919,6776032,"ilves"
619382,6815841,"ilves"
547129,6775938,"ilves"
537117,6755087,"ilves"
541072,6728495,"ilves"
565086,6762324,"ilves"
542092,6785291,"ilves"
533115,6720560,"ilves"
526861,6747250,"ilves"
479616,6731656,"ilves"
568485,6749689,"susi"
629478,6813022,"susi"
584679,6778898,"ilves"
625440,6808064,"ilves"
527757,6733113,"ilves"
543571,6716202,"ilves"
533459,6752308,"ilves"
558090,6735411,"ilves"
648174,6838255,"ilves"
488795,6762264,"ilves"
648114,6837875,"ilves"
567525,6759205,"ilves"
473858,6730556,"ilves"
482077,6770800,"ilves"
527677,6729714,"ilves"
628699,6813142,"ilves"
599849,6806702,"susi"
597290,6808362,"ilves"
618803,6803786,"ilves"
610905,6788490,"susi"
543215,6750429,"susi"
543015,6749209,"ilves"
528101,6744711,"ilves"
559529,6742288,"ilves"
618502,6795400,"susi"
537957,6741292,"susi"
534039,6743911,"ilves"
534638,6743651,"ilves"
584078,6759945,"ilves"
592995,6781577,"ilves"
582460,6778718,"ilves"
588077,6779657,"ilves"
591455,6764943,"ilves"
591895,6765183,"susi"
543435,6747310,"ilves"
522220,6770676,"ilves"
590773,6820976,"ilves"
538513,6717501,"ilves"
539692,6716681,"ilves"
603508,6815579,"ilves"
594032,6815279,"ilves"
542911,6717181,"ilves"
526598,6782592,"ilves"
541032,6717841,"ilves"
610565,6813480,"ilves"
544231,6719200,"ilves"
469780,6736014,"ilves"
625400,6816301,"ilves"
556116,6764210,"ilves"
525419,6785770,"ilves"
496371,6719716,"ilves"
528621,6744551,"ilves"
529161,6740133,"ilves"
528541,6743951,"ilves"
472718,6736294,"ilves"
555631,6735051,"ilves"
449072,6759519,"ilves"
557990,6734791,"ilves"
535794,6710424,"ilves"
537254,6709204,"ilves"
533059,6749089,"ilves"
532639,6748410,"ilves"
608826,6797026,"ilves"
567245,6760585,"ilves"
529217,6706385,"ilves"
545330,6782856,"ilves"
639777,6822681,"ilves"
525978,6709804,"ilves"
626320,6807964,"ilves"
536554,6713683,"ilves"
537094,6714382,"ilves"
471644,6769339,"ilves"
542451,6727655,"ilves"
554411,6736191,"ilves"
558890,6734192,"ilves"
521300,6771816,"ilves"
590353,6793548,"ilves"
482217,6762343,"ilves"
588576,6761965,"susi"
546989,6732293,"ilves"
525658,6709624,"ilves"
532815,6719220,"ilves"
632500,6817603,"susi"
499570,6767861,"ilves"
480018,6764343,"ilves"
499710,6768001,"ilves"
544311,6716402,"ilves"
534894,6714582,"ilves"
530876,6705966,"ilves"
537293,6717201,"ilves"
543051,6715942,"ilves"
546170,6733733,"ilves"
535954,6707065,"ilves"
532056,6708665,"ilves"
535034,6708425,"ilves"
460087,6741427,"ilves"
531936,6710684,"ilves"
466181,6732355,"ilves"
525198,6718900,"ilves"
533095,6706246,"ilves"
539812,6716621,"ilves"
465925,6741067,"ilves"
463406,6737608,"ilves"
500450,6778617,"ilves"
547449,6769941,"ilves"
548209,6724856,"ilves"
545990,6733333,"ilves"
468960,6735674,"ilves"
588416,6762604,"ilves"
537293,6708965,"ilves"
555411,6739429,"ilves"
583318,6760985,"ilves"
620902,6811323,"ilves"
454130,6762618,"ilves"
591515,6765043,"ilves"
506507,6776018,"ilves"
561828,6742128,"ilves"
583783,7161073,"ahma"
601267,7161413,"ahma"
564992,7173879,"susi"
564130,7174322,"susi"
586292,7156369,"ilves"
582528,7150750,"ilves"
591205,7158904,"ilves"
594393,7163765,"ilves"
567265,7172702,"ilves"
567527,7174558,"susi"
574714,7181353,"ilves"
563555,7177119,"susi"
581874,7156630,"ilves"
582397,7159583,"ilves"
588749,7155977,"ahma"
565933,7173068,"susi"
566378,7172833,"susi"
590264,7157597,"ilves"
587258,7155035,"ilves"
565149,7173853,"susi"
583103,7159061,"ahma"
583339,7163399,"ilves"
588278,7153415,"ilves"
582920,7155140,"ilves"
585900,7153259,"ahma"
591493,7154174,"ahma"
591884,7153546,"ilves"
591962,7164079,"ilves"
592381,7161753,"ahma"
594837,7159165,"ahma"
587520,7159296,"ilves"
562248,7177903,"ilves"
584854,7160524,"ahma"
583286,7163294,"ahma"
583626,7161151,"ilves"
582868,7155192,"ilves"
518301,6738969,"ilves"
611139,6795027,"susi"
587405,6769628,"ilves"
525492,6763439,"ilves"
589891,6769684,"ilves"
465465,6740527,"ilves"
456529,6748724,"ilves"
524439,6706206,"ilves"
460107,6750263,"ilves"
530000,6741452,"ilves"
521959,6742268,"ilves"
525438,6711263,"ilves"
591706,6766161,"ilves"
457368,6750943,"ilves"
591119,6766469,"ilves"
530676,6724016,"ilves"
525138,6711423,"ilves"
591846,6766665,"susi"
458628,6747704,"ilves"
591734,6766553,"susi"
533435,6727375,"ilves"
535474,6724056,"ilves"
523739,6720680,"ilves"
520180,6739029,"ilves"
520120,6738609,"ilves"
525458,6709544,"ilves"
531116,6735392,"ilves"
623661,6803426,"ilves"
592316,6768342,"ilves"
592732,6795007,"ilves"
570014,6763116,"ilves"
651172,6841554,"ilves"
620122,6799088,"ilves"
529517,6772236,"ilves"
562707,6749689,"susi"
491533,6792231,"ilves"
591315,6766469,"ilves"
550168,6786594,"ilves"
640657,6824321,"susi"
633480,6816744,"ilves"
649093,6838215,"ilves"
651952,6843833,"ilves"
530176,6708105,"ilves"
530056,6708245,"ilves"
536928,6752085,"ilves"
544151,6714642,"ilves"
524339,6739710,"ilves"
526278,6740270,"ilves"
618403,6800287,"ilves"
568225,6763284,"ilves"
550368,6723937,"ilves"
546989,6731553,"ilves"
539456,6755607,"ilves"
588130,6770803,"ilves"
530456,6720820,"ilves"
547929,6727355,"ilves"
524981,6753946,"ilves"
562508,6740849,"ilves"
546390,6733953,"ilves"
570624,6768482,"ilves"
602808,6818018,"ahma"
610385,6818858,"susi"
593412,6795307,"ilves"
510944,6726374,"ilves"
623201,6801407,"susi"
621942,6798748,"susi"
587078,6779197,"ilves"
522424,6763997,"ilves"
620902,6798568,"susi"
601289,6786171,"ilves"
546390,6734552,"ilves"
558990,6733612,"ilves"
584999,6776479,"ilves"
531416,6729474,"ilves"
611955,6795375,"ilves"
543855,6753288,"ilves"
495831,6721235,"ilves"
524679,6712203,"ilves"
557370,6734791,"ilves"
577481,6761864,"susi"
500269,6730175,"ilves"
466321,6735114,"ilves"
536854,6713023,"ilves"
621622,6798468,"susi"
586435,6796906,"ilves"
526078,6713563,"ilves"
497650,6716077,"ilves"
500229,6721244,"ilves"
531836,6724776,"ilves"
570803,6768322,"ilves"
468380,6736934,"ilves"
540072,6715642,"ilves"
618563,6798728,"ilves"
609506,6788350,"ilves"
529977,6773695,"ilves"
497051,6714718,"ilves"
534635,6717561,"ilves"
590296,6762604,"ilves"
603588,6801625,"ilves"
522679,6704566,"ilves"
525958,6703467,"ilves"
524019,6708884,"ilves"
545874,6754987,"ilves"
532836,6774035,"ilves"
545894,6756826,"ilves"
598170,6806562,"ahma"
540032,6716482,"ilves"
524039,6707105,"ilves"
531956,6724836,"ilves"
556291,6734511,"ilves"
512243,6726134,"ilves"
493233,6780936,"ilves"
472843,6783233,"ilves"
621302,6801627,"ilves"
647734,6842033,"ilves"
502389,6776598,"ilves"
618343,6800427,"ilves"
574702,6756287,"susi"
611385,6787610,"ahma"
535838,6743711,"ilves"
524599,6707045,"ilves"
564446,6762164,"ilves"
525798,6703307,"ilves"
535034,6708865,"ilves"
461827,6743426,"ilves"
559949,6736511,"ilves"
583658,6760325,"ilves"
529657,6766198,"ilves"
518322,6773015,"ilves"
640797,6824560,"susi"
549009,6721518,"ilves"
603348,6803844,"ilves"
574722,6756347,"susi"
569864,6765063,"ilves"
553646,6772980,"ilves"
495531,6721835,"ilves"
529737,6766218,"ilves"
502748,6728095,"ilves"
500309,6730135,"ilves"
547169,6731114,"ilves"
575522,6755707,"susi"
538213,6709124,"ilves"
603768,6801844,"ilves"
527837,6708964,"ilves"
575262,6755287,"susi"
589773,6819997,"ilves"
578675,6765305,"ilves"
520321,6772975,"ilves"
521520,6743487,"susi"
574442,6756007,"susi"
584418,6762304,"ilves"
623721,6804306,"ilves"
499150,6716937,"ilves"
624321,6803366,"ilves"
633420,6816644,"ilves"
532795,6709964,"ilves"
574742,6756027,"susi"
609406,6795427,"ilves"
567586,6741049,"ilves"
625920,6806565,"ilves"
617723,6800347,"ilves"
582979,6760745,"ilves"
463606,6738108,"ilves"
523819,6742609,"ilves"
541112,6716681,"ilves"
622361,6801487,"susi"
500521,6721494,"ilves"
467085,6771698,"ilves"
608586,6794347,"ilves"
464042,6735034,"ilves"
536594,6715602,"ilves"
540192,6773819,"ilves"
520621,6772476,"ilves"
624720,6807544,"ilves"
607726,6798106,"susi"
449911,6757900,"ilves"
534138,6752368,"ilves"
451031,6758960,"ilves"
527298,6710724,"ilves"
584656,6797966,"ilves"
531616,6722259,"ilves"
531636,6718061,"ilves"
629181,6836555,"ilves"
621262,6797828,"ilves"
524799,6773035,"ilves"
619322,6809883,"ilves"
586255,6797166,"ilves"
537433,6714362,"ilves"
593032,6795167,"ilves"
535494,6709644,"ilves"
628282,6835696,"ilves"
630061,6836735,"ilves"
506567,6776438,"ilves"
577221,6764603,"ilves"
584855,6816478,"ilves"
553572,6736870,"ilves"
584679,6777538,"susi"
527237,6730914,"ilves"
527078,6711603,"ilves"
604927,6793628,"susi"
594611,6821376,"ilves"
586235,6797286,"ilves"
531836,6726655,"ilves"
500812,6724198,"ilves"
464047,6769998,"ilves"
531876,6725296,"ilves"
525838,6717581,"ilves"
526178,6719980,"ilves"
499070,6779397,"ilves"
523319,6719880,"ilves"
535234,6710164,"ilves"
528577,6736191,"ilves"
530616,6729694,"ilves"
541652,6717501,"ilves"
537233,6714782,"ilves"
649713,6841174,"ilves"
520481,6772496,"ilves"
523939,6720120,"ilves"
649533,6841354,"ahma"
592592,6812780,"ilves"
528657,6730554,"ilves"
542911,6717321,"ilves"
564967,6740209,"ilves"
540312,6717021,"ilves"
530556,6720700,"ilves"
528737,6734612,"ilves"
530236,6723417,"ilves"
650133,6840794,"ilves"
457788,6740467,"ilves"
524579,6773475,"ilves"
529537,6720480,"ilves"
525838,6713443,"ilves"
559369,6734012,"ilves"
574622,6756047,"susi"
529516,6733892,"ilves"
529916,6733812,"ilves"
528237,6734292,"ilves"
591376,6781397,"susi"
561607,6754008,"susi"
602668,6801185,"ilves"
542506,6750224,"ilves"
654371,6844932,"ahma"
529896,6732053,"ilves"
532275,6730674,"ilves"
528337,6730414,"ilves"
561287,6754068,"ilves"
527737,6733293,"ilves"
535254,6713423,"ilves"
603588,6801784,"ilves"
603728,6801645,"ilves"
591793,6818118,"ilves"
523493,6745989,"ilves"
536514,6714782,"ilves"
461368,6770538,"ilves"
521840,6741308,"ilves"
592895,6782736,"ilves"
570304,6760465,"ilves"
526058,6708585,"ilves"
526202,6748609,"ilves"
528541,6742172,"ilves"
504968,6763403,"susi"
500890,6765163,"susi"
558309,6764923,"ilves"
460968,6770818,"ilves"
469724,6769459,"ilves"
648573,6837215,"ilves"
650972,6841614,"ilves"
575742,6751669,"susi"
608266,6797866,"ilves"
481718,6737353,"ilves"
469664,6766120,"ilves"
525938,6714282,"ilves"
543751,6713663,"ilves"
633480,6816963,"ilves"
629718,6811603,"ilves"
614969,6799720,"susi"
542991,6715042,"ilves"
545974,6757406,"ilves"
535414,6704586,"ilves"
545094,6751648,"ilves"
491274,6791812,"ilves"
625643,6835516,"ilves"
546049,6769821,"ilves"
532115,6729994,"ilves"
585355,6801125,"ilves"
464626,6739268,"ilves"
574122,6753708,"susi"
523819,6772496,"ilves"
559708,6752488,"susi"
502649,6768481,"ilves"
546529,6765323,"susi"
545850,6769081,"susi"
585155,6797966,"ilves"
641236,6825340,"ilves"
641396,6825500,"ilves"
522599,6740069,"ilves"
615191,6802427,"ilves"
546090,6733433,"ilves"
625863,6835596,"ilves"
626722,6835776,"ilves"
590058,6770467,"susi"
523659,6718601,"ilves"
603648,6801864,"ilves"
626363,6835876,"ilves"
556491,6736691,"ilves"
650573,6841514,"ilves"
462287,6735829,"ilves"
526119,6772736,"ilves"
534655,6778913,"ilves"
543490,6781676,"ilves"
608666,6795347,"ilves"
533195,6731513,"ilves"
559448,6751768,"ilves"
642376,6826760,"susi"
546729,6768262,"ilves"
542631,6767562,"ilves"
558870,6733312,"ilves"
552928,6755882,"susi"
538992,6763663,"ilves"
465406,6773677,"ilves"
501669,6776798,"ilves"
545410,6736252,"ilves"
545070,6735152,"ilves"
516582,6734031,"ilves"
571463,6754447,"ilves"
568484,6756147,"ilves"
543790,6768661,"ilves"
545630,6768482,"ilves"
548508,6769581,"ilves"
548469,6769161,"ilves"
527177,6731933,"ilves"
528517,6720800,"ilves"
460727,6741167,"ilves"
477421,6764381,"ilves"
477259,6760964,"ilves"
606507,6810141,"susi"
542531,6717081,"ilves"
539653,6711843,"ilves"
546289,6770001,"ilves"
559388,6750789,"ilves"
608466,6797306,"ilves"
525738,6710424,"ilves"
571103,6767102,"ilves"
463006,6762498,"ilves"
585035,6817218,"susi"
546050,6735392,"ilves"
539832,6711663,"ilves"
506767,6776998,"ilves"
534714,6766022,"ilves"
589716,6760885,"ilves"
544411,6716921,"ilves"
476562,6775276,"ilves"
526038,6709864,"ilves"
482617,6731815,"ilves"
540692,6778817,"ilves"
480638,6729056,"ilves"
525678,6754831,"ilves"
587817,6759945,"ilves"
480738,6728736,"ilves"
482817,6726997,"ilves"
528697,6733433,"ilves"
518322,6772516,"ilves"
533416,6779693,"ilves"
571393,6765591,"ilves"
530536,6730734,"ilves"
568444,6756167,"ilves"
524619,6773195,"ilves"
526798,6767518,"ilves"
533315,6719060,"ilves"
556411,6734411,"karhu"
641256,6825460,"ilves"
474426,6709135,"karhu"
475001,6709538,"karhu"
476750,6709663,"karhu"
477924,6709789,"karhu"
479299,6710191,"karhu"
480548,6710316,"karhu"
481198,6709915,"karhu"
470477,6707727,"karhu"
490213,6713978,"karhu"
571263,6751888,"ilves"
504189,6755826,"karhu"
601949,6806283,"karhu"
458728,6762758,"ilves"
484297,6711473,"karhu"
466821,6736674,"ilves"
569624,6765203,"karhu"
497691,6768701,"ilves"
574582,6755047,"susi"
529757,6714782,"ilves"
534815,6708245,"ilves"
534755,6708365,"ilves"
593832,6824155,"karhu"
485796,6711599,"karhu"
496331,6715637,"karhu"
478941,6771798,"ilves"
577941,6756966,"karhu"
496551,6717917,"karhu"
574582,6755827,"susi"
589956,6760545,"ilves"
498270,6718636,"karhu"
490454,6746210,"susi"
473803,6768019,"ilves"
543011,6781596,"ilves"
533339,6752308,"ilves"
566605,6760485,"ilves"
481058,6729896,"ilves"
467925,6770758,"ilves"
539313,6720220,"susi"
547653,6758566,"ilves"
597590,6806962,"ilves"
486575,6721635,"karhu"
531356,6712843,"ilves"
531496,6773475,"ilves"
531496,6773475,"ilves"
540712,6765843,"karhu"
541411,6764923,"karhu"
567625,6763844,"karhu"
578760,6761525,"karhu"
541691,6766522,"karhu"
513803,6735371,"ilves"
576021,6752808,"karhu"
543630,6767902,"karhu"
547429,6766043,"karhu"
547569,6765063,"karhu"
467485,6777675,"ilves"
566145,6763344,"karhu"
571343,6761405,"karhu"
667909,7031521,"ahma"
668049,7031556,"ahma"
668014,7031381,"ilves"
668189,7031416,"ahma"
670462,7042148,"ahma"
670269,7042166,"susi"
664589,7031974,"ahma"
538296,7095263,"susi"
535220,7102797,"ilves"
542090,7097465,"ahma"
542614,7096260,"ilves"
540866,7096155,"ahma"
540883,7097413,"susi"
541478,7097623,"ilves"
538558,7099510,"susi"
534223,7100717,"ilves"
539345,7097255,"ilves"
371595,7456781,"karhu"
404528,7431591,"karhu"
381261,7510883,"karhu"
404516,7432136,"karhu"
405757,7432171,"karhu"
285818,6695480,"ilves"
285783,6695655,"ilves"
282148,6695201,"ilves"
285923,6695603,"ilves"
283581,6695603,"ilves"
285661,6695533,"ilves"
281361,6693365,"ilves"
284333,6695113,"ilves"
283196,6694641,"susi"
283179,6694833,"ilves"
500586,6828994,"ilves"
502702,6831791,"ilves"
504344,6832193,"ilves"
501897,6829780,"ilves"
501093,6832402,"ilves"
500097,6829868,"ilves"
504187,6831022,"ilves"
503820,6831686,"ilves"
501775,6832420,"ilves"
503418,6831022,"ilves"
502352,6825008,"ilves"
503400,6831547,"ilves"
501862,6832298,"ilves"
500324,6828295,"ilves"
505394,6832490,"ilves"
502037,6831302,"ilves"
503995,6831214,"ilves"
366368,7439562,"susi"
408903,7355133,"ilves"
432275,7347214,"karhu"
503179,7428861,"karhu"
279683,6692701,"ilves"
279053,6692159,"ilves"
280714,6694396,"ilves"
278494,6692159,"ilves"
279106,6692334,"ilves"
278336,6692001,"ilves"
278949,6691443,"ilves"
278686,6692211,"ilves"
278406,6692316,"ilves"
280470,6694484,"ilves"
278634,6692036,"ilves"
279141,6691984,"ilves"
279788,6694082,"ilves"
280033,6693575,"ilves"
280208,6693470,"ilves"
279263,6692124,"ilves"
278354,6691775,"ilves"
279263,6691949,"ilves"
507444,6890481,"ilves"
507793,6890761,"ilves"
511831,6893016,"ilves"
515765,6894571,"ilves"
515415,6891704,"ilves"
516184,6893663,"ilves"
515258,6891425,"ilves"
505888,6893924,"ilves"
516132,6893854,"ilves"
516010,6893767,"ilves"
516726,6892229,"ilves"
516552,6892299,"ilves"
558703,6969216,"ilves"
559035,6967958,"ilves"
557078,6971471,"ilves"
558143,6969863,"ilves"
558073,6969444,"ilves"
558178,6970493,"ilves"
558930,6967783,"ilves"
560695,6967678,"ilves"
561920,6967521,"ilves"
557270,6971838,"ilves"
561115,6968465,"ilves"
558720,6969828,"ilves"
528584,6959165,"ilves"
528531,6958973,"ilves"
528391,6959078,"ilves"
540010,7384776,"karhu"
536602,7324171,"ahma"
388674,7319564,"ilves"
392956,7319494,"ilves"
385457,7302573,"ilves"
391243,7311470,"ahma"
195357,6721690,"ilves"
207933,6725160,"susi"
213677,6746384,"susi"
196045,6738546,"ilves"
215309,6744009,"ilves"
198122,6731230,"ilves"
201009,6733390,"ilves"
206584,6741999,"ilves"
189126,6721415,"susi"
198138,6730341,"ilves"
184543,6731704,"susi"
213883,6746016,"susi"
184404,6734190,"ilves"
186272,6739165,"susi"
192704,6743620,"susi"
206252,6740577,"ilves"
193799,6740242,"ilves"
202446,6737236,"ilves"
212927,6741611,"ilves"
196905,6735717,"ilves"
206591,6740296,"ilves"
215197,6744455,"ilves"
273844,6705969,"susi"
274421,6708731,"ilves"
275051,6709867,"ilves"
277026,6708346,"ilves"
274019,6708591,"ilves"
274124,6708416,"susi"
274404,6707332,"susi"
276571,6705234,"ilves"
277323,6708154,"ilves"
276816,6705951,"ilves"
